InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice
INV03150,11809,Bakso,1,03/12/2025 00:00,18.0
INV03151,13625,Jus Alpukat,2,03/30/2025 00:00,10.0
INV03151,85450,Rendang,1,03/30/2025 00:00,30.0
INV03152,94823,Soto Ayam,1,02/17/2025 00:00,20.0
INV03152,21487,Rendang,2,02/17/2025 00:00,30.0
INV03152,56792,Es Teh,2,02/17/2025 00:00,5.0
INV03153,82404,Mie Ayam,3,03/15/2025 00:00,15.0
INV03153,65875,Soto Ayam,1,03/15/2025 00:00,20.0
INV03153,56154,Kopi Susu,1,03/15/2025 00:00,12.0
INV03153,11800,Sate Ayam,3,03/15/2025 00:00,25.0
INV03153,90716,Es Teh,3,03/15/2025 00:00,5.0
INV03154,81108,Bakso,2,03/30/2025 00:00,18.0
INV03154,18893,Rendang,3,03/30/2025 00:00,30.0
INV03154,99799,Nasi Goreng,2,03/30/2025 00:00,20.0
INV03154,76158,Es Teh,1,03/30/2025 00:00,5.0
INV03155,92240,Rendang,1,03/24/2025 00:00,30.0
INV03155,20934,Bakso,1,03/24/2025 00:00,18.0
INV03155,84993,Ayam Geprek,1,03/24/2025 00:00,22.0
INV03155,15399,Sate Ayam,2,03/24/2025 00:00,25.0
INV03156,54809,Soto Ayam,3,02/21/2025 00:00,20.0
INV03156,70381,Rendang,2,02/21/2025 00:00,30.0
INV03157,76520,Ayam Geprek,2,03/12/2025 00:00,22.0
INV03157,64397,Rendang,1,03/12/2025 00:00,30.0
INV03157,97706,Bakso,3,03/12/2025 00:00,18.0
INV03158,77472,Rendang,1,03/21/2025 00:00,30.0
INV03158,51056,Jus Alpukat,2,03/21/2025 00:00,10.0
INV03158,59619,Sate Ayam,1,03/21/2025 00:00,25.0
INV03159,44179,Es Teh,3,03/10/2025 00:00,5.0
INV03159,25994,Rendang,3,03/10/2025 00:00,30.0
INV03159,43937,Jus Alpukat,2,03/10/2025 00:00,10.0
INV03159,20833,Bakso,2,03/10/2025 00:00,18.0
INV03160,83297,Kopi Susu,2,02/10/2025 00:00,12.0
INV03160,97075,Ayam Geprek,2,02/10/2025 00:00,22.0
INV03160,21772,Mie Ayam,2,02/10/2025 00:00,15.0
INV03160,45152,Sate Ayam,3,02/10/2025 00:00,25.0
INV03160,57242,Jus Alpukat,1,02/10/2025 00:00,10.0
INV03161,19245,Mie Ayam,1,02/14/2025 00:00,15.0
INV03162,68233,Mie Ayam,1,02/10/2025 00:00,15.0
INV03162,63427,Soto Ayam,3,02/10/2025 00:00,20.0
INV03162,91328,Bakso,3,02/10/2025 00:00,18.0
INV03163,95655,Es Teh,2,03/31/2025 00:00,5.0
INV03164,21845,Rendang,1,03/07/2025 00:00,30.0
INV03164,33416,Bakso,3,03/07/2025 00:00,18.0
INV03165,10851,Es Teh,1,02/14/2025 00:00,5.0
INV03165,48037,Mie Ayam,3,02/14/2025 00:00,15.0
INV03165,26264,Rendang,2,02/14/2025 00:00,30.0
INV03165,26378,Ayam Geprek,3,02/14/2025 00:00,22.0
INV03166,90148,Sate Ayam,1,03/05/2025 00:00,25.0
INV03166,35982,Nasi Goreng,3,03/05/2025 00:00,20.0
INV03166,34751,Bakso,2,03/05/2025 00:00,18.0
INV03167,85234,Ayam Geprek,1,02/14/2025 00:00,22.0
INV03168,55398,Soto Ayam,2,02/13/2025 00:00,20.0
INV03168,13484,Mie Ayam,2,02/13/2025 00:00,15.0
INV03168,40353,Kopi Susu,3,02/13/2025 00:00,12.0
INV03169,11392,Jus Alpukat,3,02/06/2025 00:00,10.0
INV03169,94772,Soto Ayam,2,02/06/2025 00:00,20.0
INV03169,25010,Rendang,1,02/06/2025 00:00,30.0
INV03170,10855,Rendang,1,03/18/2025 00:00,30.0
INV03170,97311,Kopi Susu,2,03/18/2025 00:00,12.0
INV03171,12470,Soto Ayam,1,02/06/2025 00:00,20.0
INV03171,46508,Bakso,3,02/06/2025 00:00,18.0
INV03171,74808,Kopi Susu,2,02/06/2025 00:00,12.0
INV03172,96375,Nasi Goreng,2,02/27/2025 00:00,20.0
INV03172,39858,Jus Alpukat,1,02/27/2025 00:00,10.0
INV03172,15922,Soto Ayam,1,02/27/2025 00:00,20.0
INV03172,54263,Ayam Geprek,3,02/27/2025 00:00,22.0
INV03173,62880,Nasi Goreng,3,02/24/2025 00:00,20.0
INV03173,40386,Soto Ayam,3,02/24/2025 00:00,20.0
INV03174,35649,Jus Alpukat,1,03/10/2025 00:00,10.0
INV03174,99574,Mie Ayam,2,03/10/2025 00:00,15.0
INV03175,60901,Soto Ayam,2,02/21/2025 00:00,20.0
INV03175,36073,Rendang,1,02/21/2025 00:00,30.0
INV03176,52813,Mie Ayam,1,02/02/2025 00:00,15.0
INV03176,35061,Bakso,1,02/02/2025 00:00,18.0
INV03176,31265,Jus Alpukat,2,02/02/2025 00:00,10.0
INV03176,80143,Soto Ayam,2,02/02/2025 00:00,20.0
INV03177,33455,Sate Ayam,3,03/19/2025 00:00,25.0
INV03177,18433,Nasi Goreng,1,03/19/2025 00:00,20.0
INV03178,90025,Bakso,2,02/28/2025 00:00,18.0
INV03179,21433,Bakso,2,02/21/2025 00:00,18.0
INV03179,95539,Kopi Susu,3,02/21/2025 00:00,12.0
INV03180,33965,Sate Ayam,1,03/01/2025 00:00,25.0
INV03180,80067,Kopi Susu,3,03/01/2025 00:00,12.0
INV03180,79735,Mie Ayam,2,03/01/2025 00:00,15.0
INV03180,92985,Bakso,2,03/01/2025 00:00,18.0
INV03181,40174,Nasi Goreng,1,02/07/2025 00:00,20.0
INV03181,73689,Es Teh,1,02/07/2025 00:00,5.0
INV03182,66528,Rendang,2,03/31/2025 00:00,30.0
INV03183,33966,Soto Ayam,3,03/10/2025 00:00,20.0
INV03183,62635,Jus Alpukat,3,03/10/2025 00:00,10.0
INV03184,44055,Sate Ayam,2,03/26/2025 00:00,25.0
INV03184,76008,Nasi Goreng,1,03/26/2025 00:00,20.0
INV03184,75200,Soto Ayam,1,03/26/2025 00:00,20.0
INV03185,65672,Ayam Geprek,1,03/11/2025 00:00,22.0
INV03185,99098,Soto Ayam,2,03/11/2025 00:00,20.0
INV03185,90779,Jus Alpukat,2,03/11/2025 00:00,10.0
INV03185,90898,Sate Ayam,3,03/11/2025 00:00,25.0
INV03185,16797,Es Teh,1,03/11/2025 00:00,5.0
INV03186,36215,Jus Alpukat,1,03/22/2025 00:00,10.0
INV03186,37700,Bakso,1,03/22/2025 00:00,18.0
INV03186,74674,Kopi Susu,2,03/22/2025 00:00,12.0
INV03187,35765,Sate Ayam,3,02/06/2025 00:00,25.0
INV03188,84601,Soto Ayam,3,02/23/2025 00:00,20.0
INV03188,27146,Rendang,2,02/23/2025 00:00,30.0
INV03188,15971,Jus Alpukat,3,02/23/2025 00:00,10.0
INV03189,45520,Bakso,3,02/20/2025 00:00,18.0
INV03189,24160,Rendang,3,02/20/2025 00:00,30.0
INV03189,12971,Soto Ayam,3,02/20/2025 00:00,20.0
INV03189,63183,Kopi Susu,1,02/20/2025 00:00,12.0
INV03189,87335,Jus Alpukat,3,02/20/2025 00:00,10.0
INV03190,52852,Nasi Goreng,2,02/28/2025 00:00,20.0
INV03190,68111,Sate Ayam,3,02/28/2025 00:00,25.0
INV03190,77149,Soto Ayam,3,02/28/2025 00:00,20.0
INV03191,26916,Es Teh,1,02/27/2025 00:00,5.0
INV03191,60095,Ayam Geprek,2,02/27/2025 00:00,22.0
INV03191,72114,Jus Alpukat,1,02/27/2025 00:00,10.0
INV03191,59988,Sate Ayam,1,02/27/2025 00:00,25.0
INV03192,74286,Es Teh,1,03/21/2025 00:00,5.0
INV03193,44377,Sate Ayam,1,03/03/2025 00:00,25.0
INV03193,78381,Bakso,3,03/03/2025 00:00,18.0
INV03193,84463,Jus Alpukat,3,03/03/2025 00:00,10.0
INV03194,34280,Es Teh,1,03/17/2025 00:00,5.0
INV03194,98871,Jus Alpukat,3,03/17/2025 00:00,10.0
INV03194,25906,Kopi Susu,1,03/17/2025 00:00,12.0
INV03195,17655,Nasi Goreng,1,02/02/2025 00:00,20.0
INV03195,53449,Es Teh,2,02/02/2025 00:00,5.0
INV03195,10279,Kopi Susu,1,02/02/2025 00:00,12.0
INV03195,71127,Rendang,1,02/02/2025 00:00,30.0
INV03195,94090,Sate Ayam,3,02/02/2025 00:00,25.0
INV03196,82086,Ayam Geprek,2,02/23/2025 00:00,22.0
INV03197,12199,Ayam Geprek,3,03/16/2025 00:00,22.0
INV03197,73216,Bakso,1,03/16/2025 00:00,18.0
INV03197,84945,Kopi Susu,3,03/16/2025 00:00,12.0
INV03198,52996,Ayam Geprek,1,02/07/2025 00:00,22.0
INV03198,97127,Jus Alpukat,1,02/07/2025 00:00,10.0
INV03198,23332,Es Teh,2,02/07/2025 00:00,5.0
INV03198,23415,Mie Ayam,3,02/07/2025 00:00,15.0
INV03198,85675,Rendang,2,02/07/2025 00:00,30.0
INV03199,95571,Soto Ayam,1,03/19/2025 00:00,20.0
INV03199,84807,Rendang,1,03/19/2025 00:00,30.0
INV03199,70696,Kopi Susu,1,03/19/2025 00:00,12.0
INV03199,93519,Ayam Geprek,3,03/19/2025 00:00,22.0
INV03200,12755,Bakso,1,02/12/2025 00:00,18.0
INV03201,38230,Mie Ayam,2,02/17/2025 00:00,15.0
INV03201,39300,Bakso,2,02/17/2025 00:00,18.0
INV03202,83771,Es Teh,2,02/24/2025 00:00,5.0
INV03202,81651,Bakso,2,02/24/2025 00:00,18.0
INV03203,58222,Soto Ayam,1,03/30/2025 00:00,20.0
INV03203,89141,Kopi Susu,2,03/30/2025 00:00,12.0
INV03203,52692,Mie Ayam,1,03/30/2025 00:00,15.0
INV03203,63681,Rendang,3,03/30/2025 00:00,30.0
INV03203,86901,Bakso,3,03/30/2025 00:00,18.0
INV03204,68258,Soto Ayam,2,02/20/2025 00:00,20.0
INV03204,28905,Nasi Goreng,3,02/20/2025 00:00,20.0
INV03204,53938,Mie Ayam,1,02/20/2025 00:00,15.0
INV03204,77211,Rendang,2,02/20/2025 00:00,30.0
INV03205,11527,Mie Ayam,1,02/11/2025 00:00,15.0
INV03205,13487,Sate Ayam,1,02/11/2025 00:00,25.0
INV03206,78915,Sate Ayam,1,03/28/2025 00:00,25.0
INV03206,73117,Mie Ayam,2,03/28/2025 00:00,15.0
INV03207,73673,Rendang,2,02/05/2025 00:00,30.0
INV03207,44261,Jus Alpukat,1,02/05/2025 00:00,10.0
INV03207,86035,Kopi Susu,1,02/05/2025 00:00,12.0
INV03207,14862,Mie Ayam,1,02/05/2025 00:00,15.0
INV03207,21442,Nasi Goreng,3,02/05/2025 00:00,20.0
INV03208,81085,Ayam Geprek,3,02/01/2025 00:00,22.0
INV03208,57900,Jus Alpukat,1,02/01/2025 00:00,10.0
INV03208,15754,Sate Ayam,2,02/01/2025 00:00,25.0
INV03209,90934,Nasi Goreng,3,02/18/2025 00:00,20.0
INV03209,98512,Jus Alpukat,3,02/18/2025 00:00,10.0
INV03209,87623,Soto Ayam,2,02/18/2025 00:00,20.0
INV03209,83113,Bakso,2,02/18/2025 00:00,18.0
INV03209,88084,Es Teh,3,02/18/2025 00:00,5.0
INV03210,26730,Soto Ayam,2,03/20/2025 00:00,20.0
INV03210,29142,Jus Alpukat,1,03/20/2025 00:00,10.0
INV03210,51951,Mie Ayam,3,03/20/2025 00:00,15.0
INV03210,69376,Bakso,3,03/20/2025 00:00,18.0
INV03210,79086,Rendang,2,03/20/2025 00:00,30.0
INV03211,94871,Bakso,3,03/12/2025 00:00,18.0
INV03212,20417,Mie Ayam,3,03/28/2025 00:00,15.0
INV03212,49257,Ayam Geprek,1,03/28/2025 00:00,22.0
INV03212,50722,Jus Alpukat,3,03/28/2025 00:00,10.0
INV03212,53088,Sate Ayam,2,03/28/2025 00:00,25.0
INV03213,18456,Sate Ayam,3,02/10/2025 00:00,25.0
INV03213,48600,Jus Alpukat,3,02/10/2025 00:00,10.0
INV03214,91044,Soto Ayam,3,02/14/2025 00:00,20.0
INV03215,85915,Mie Ayam,3,02/20/2025 00:00,15.0
INV03215,60462,Ayam Geprek,1,02/20/2025 00:00,22.0
INV03215,10300,Kopi Susu,3,02/20/2025 00:00,12.0
INV03215,16450,Jus Alpukat,2,02/20/2025 00:00,10.0
INV03215,47419,Bakso,2,02/20/2025 00:00,18.0
INV03216,43934,Nasi Goreng,1,03/08/2025 00:00,20.0
INV03216,30170,Soto Ayam,3,03/08/2025 00:00,20.0
INV03216,72069,Es Teh,3,03/08/2025 00:00,5.0
INV03216,24580,Kopi Susu,3,03/08/2025 00:00,12.0
INV03216,36801,Rendang,1,03/08/2025 00:00,30.0
INV03217,40684,Sate Ayam,2,02/11/2025 00:00,25.0
INV03217,41705,Soto Ayam,3,02/11/2025 00:00,20.0
INV03218,97993,Rendang,3,03/26/2025 00:00,30.0
INV03218,74317,Sate Ayam,1,03/26/2025 00:00,25.0
INV03218,33702,Es Teh,2,03/26/2025 00:00,5.0
INV03219,56565,Ayam Geprek,2,03/17/2025 00:00,22.0
INV03219,33736,Es Teh,3,03/17/2025 00:00,5.0
INV03219,18128,Bakso,1,03/17/2025 00:00,18.0
INV03219,93698,Nasi Goreng,3,03/17/2025 00:00,20.0
INV03220,57700,Kopi Susu,1,03/21/2025 00:00,12.0
INV03220,84670,Sate Ayam,2,03/21/2025 00:00,25.0
INV03220,90772,Rendang,1,03/21/2025 00:00,30.0
INV03220,41333,Soto Ayam,2,03/21/2025 00:00,20.0
INV03221,45560,Jus Alpukat,1,02/05/2025 00:00,10.0
INV03221,40908,Rendang,1,02/05/2025 00:00,30.0
INV03221,46016,Mie Ayam,2,02/05/2025 00:00,15.0
INV03222,97083,Ayam Geprek,1,03/15/2025 00:00,22.0
INV03222,77193,Soto Ayam,2,03/15/2025 00:00,20.0
INV03222,44615,Es Teh,3,03/15/2025 00:00,5.0
INV03222,35651,Nasi Goreng,2,03/15/2025 00:00,20.0
INV03222,66113,Rendang,3,03/15/2025 00:00,30.0
INV03223,92652,Mie Ayam,2,03/20/2025 00:00,15.0
INV03224,21295,Ayam Geprek,1,03/10/2025 00:00,22.0
INV03224,13734,Mie Ayam,2,03/10/2025 00:00,15.0
INV03225,20803,Es Teh,1,02/19/2025 00:00,5.0
INV03226,85310,Ayam Geprek,2,02/13/2025 00:00,22.0
INV03226,99244,Soto Ayam,1,02/13/2025 00:00,20.0
INV03226,41236,Sate Ayam,3,02/13/2025 00:00,25.0
INV03227,57086,Sate Ayam,3,02/24/2025 00:00,25.0
INV03227,82767,Es Teh,2,02/24/2025 00:00,5.0
INV03228,52402,Nasi Goreng,1,03/29/2025 00:00,20.0
INV03229,70824,Rendang,2,02/15/2025 00:00,30.0
INV03230,78530,Ayam Geprek,1,03/27/2025 00:00,22.0
INV03231,22367,Soto Ayam,1,02/22/2025 00:00,20.0
INV03231,47922,Rendang,2,02/22/2025 00:00,30.0
INV03231,28995,Ayam Geprek,3,02/22/2025 00:00,22.0
INV03232,61259,Kopi Susu,3,02/24/2025 00:00,12.0
INV03232,63962,Jus Alpukat,2,02/24/2025 00:00,10.0
INV03232,52136,Rendang,2,02/24/2025 00:00,30.0
INV03232,61834,Bakso,3,02/24/2025 00:00,18.0
INV03232,71452,Soto Ayam,2,02/24/2025 00:00,20.0
INV03233,29173,Mie Ayam,2,03/26/2025 00:00,15.0
INV03233,73455,Bakso,1,03/26/2025 00:00,18.0
INV03234,97333,Kopi Susu,3,02/01/2025 00:00,12.0
INV03234,59295,Ayam Geprek,3,02/01/2025 00:00,22.0
INV03234,53595,Sate Ayam,1,02/01/2025 00:00,25.0
INV03235,46611,Mie Ayam,1,02/24/2025 00:00,15.0
INV03235,92159,Soto Ayam,3,02/24/2025 00:00,20.0
INV03235,86317,Sate Ayam,1,02/24/2025 00:00,25.0
INV03236,77270,Soto Ayam,2,03/20/2025 00:00,20.0
INV03236,21602,Ayam Geprek,3,03/20/2025 00:00,22.0
INV03236,27603,Kopi Susu,3,03/20/2025 00:00,12.0
INV03236,94407,Nasi Goreng,1,03/20/2025 00:00,20.0
INV03236,40356,Bakso,3,03/20/2025 00:00,18.0
INV03237,91942,Nasi Goreng,1,02/22/2025 00:00,20.0
INV03238,75518,Kopi Susu,2,03/05/2025 00:00,12.0
INV03238,33963,Soto Ayam,3,03/05/2025 00:00,20.0
INV03239,87812,Bakso,3,02/08/2025 00:00,18.0
INV03239,22591,Es Teh,2,02/08/2025 00:00,5.0
INV03240,60723,Nasi Goreng,2,03/18/2025 00:00,20.0
INV03241,93013,Bakso,1,03/26/2025 00:00,18.0
INV03241,24893,Jus Alpukat,3,03/26/2025 00:00,10.0
INV03241,58514,Rendang,2,03/26/2025 00:00,30.0
INV03241,77316,Mie Ayam,3,03/26/2025 00:00,15.0
INV03241,45336,Es Teh,3,03/26/2025 00:00,5.0
INV03242,75020,Ayam Geprek,3,02/13/2025 00:00,22.0
INV03242,27923,Sate Ayam,3,02/13/2025 00:00,25.0
INV03242,77611,Mie Ayam,2,02/13/2025 00:00,15.0
INV03242,62997,Es Teh,2,02/13/2025 00:00,5.0
INV03242,45542,Soto Ayam,1,02/13/2025 00:00,20.0
INV03243,74065,Nasi Goreng,3,02/14/2025 00:00,20.0
INV03243,75295,Es Teh,2,02/14/2025 00:00,5.0
INV03243,56713,Sate Ayam,3,02/14/2025 00:00,25.0
INV03243,15449,Ayam Geprek,1,02/14/2025 00:00,22.0
INV03243,52841,Jus Alpukat,1,02/14/2025 00:00,10.0
INV03244,24484,Ayam Geprek,1,02/22/2025 00:00,22.0
INV03244,47776,Bakso,1,02/22/2025 00:00,18.0
INV03245,10118,Bakso,1,02/08/2025 00:00,18.0
INV03246,14979,Soto Ayam,3,03/16/2025 00:00,20.0
INV03246,42841,Kopi Susu,3,03/16/2025 00:00,12.0
INV03247,33796,Ayam Geprek,1,03/08/2025 00:00,22.0
INV03247,86048,Mie Ayam,1,03/08/2025 00:00,15.0
INV03247,39564,Kopi Susu,2,03/08/2025 00:00,12.0
INV03248,85999,Es Teh,3,03/02/2025 00:00,5.0
INV03249,84648,Sate Ayam,1,02/08/2025 00:00,25.0
INV03249,34465,Ayam Geprek,3,02/08/2025 00:00,22.0
INV03249,80166,Rendang,1,02/08/2025 00:00,30.0
INV03249,60112,Jus Alpukat,3,02/08/2025 00:00,10.0
INV03250,93603,Ayam Geprek,1,03/14/2025 00:00,22.0
INV03251,22875,Jus Alpukat,3,03/06/2025 00:00,10.0
INV03251,96567,Soto Ayam,2,03/06/2025 00:00,20.0
INV03251,42962,Kopi Susu,3,03/06/2025 00:00,12.0
INV03251,53886,Bakso,3,03/06/2025 00:00,18.0
INV03252,69974,Mie Ayam,3,03/04/2025 00:00,15.0
INV03253,27326,Sate Ayam,1,02/04/2025 00:00,25.0
INV03253,62575,Soto Ayam,1,02/04/2025 00:00,20.0
INV03253,39487,Nasi Goreng,3,02/04/2025 00:00,20.0
INV03253,86304,Es Teh,1,02/04/2025 00:00,5.0
INV03253,39660,Jus Alpukat,2,02/04/2025 00:00,10.0
INV03254,40077,Es Teh,3,03/28/2025 00:00,5.0
INV03255,32716,Sate Ayam,2,03/17/2025 00:00,25.0
INV03255,41865,Kopi Susu,3,03/17/2025 00:00,12.0
INV03255,10381,Jus Alpukat,2,03/17/2025 00:00,10.0
INV03255,98815,Soto Ayam,1,03/17/2025 00:00,20.0
INV03256,62797,Rendang,3,02/27/2025 00:00,30.0
INV03256,73822,Mie Ayam,2,02/27/2025 00:00,15.0
INV03257,70317,Ayam Geprek,2,03/20/2025 00:00,22.0
INV03257,73872,Bakso,3,03/20/2025 00:00,18.0
INV03258,42422,Mie Ayam,3,02/24/2025 00:00,15.0
INV03258,62894,Soto Ayam,2,02/24/2025 00:00,20.0
INV03258,74062,Rendang,2,02/24/2025 00:00,30.0
INV03258,69532,Nasi Goreng,2,02/24/2025 00:00,20.0
INV03258,45533,Es Teh,3,02/24/2025 00:00,5.0
INV03259,74619,Es Teh,3,02/09/2025 00:00,5.0
INV03259,98465,Sate Ayam,3,02/09/2025 00:00,25.0
INV03259,66736,Soto Ayam,2,02/09/2025 00:00,20.0
INV03259,82730,Mie Ayam,3,02/09/2025 00:00,15.0
INV03259,91105,Nasi Goreng,1,02/09/2025 00:00,20.0
INV03260,30714,Mie Ayam,1,02/27/2025 00:00,15.0
INV03260,14572,Nasi Goreng,3,02/27/2025 00:00,20.0
INV03261,93972,Nasi Goreng,1,03/12/2025 00:00,20.0
INV03261,44329,Mie Ayam,3,03/12/2025 00:00,15.0
INV03261,59672,Jus Alpukat,2,03/12/2025 00:00,10.0
INV03262,48509,Soto Ayam,2,03/15/2025 00:00,20.0
INV03263,69526,Rendang,1,03/22/2025 00:00,30.0
INV03263,21395,Sate Ayam,2,03/22/2025 00:00,25.0
INV03263,53562,Soto Ayam,3,03/22/2025 00:00,20.0
INV03263,87905,Nasi Goreng,3,03/22/2025 00:00,20.0
INV03264,69485,Mie Ayam,1,03/16/2025 00:00,15.0
INV03265,43035,Mie Ayam,2,03/24/2025 00:00,15.0
INV03265,11039,Rendang,1,03/24/2025 00:00,30.0
INV03265,55871,Sate Ayam,2,03/24/2025 00:00,25.0
INV03266,82514,Rendang,3,03/22/2025 00:00,30.0
INV03266,29672,Soto Ayam,1,03/22/2025 00:00,20.0
INV03267,76297,Nasi Goreng,2,02/22/2025 00:00,20.0
INV03267,69614,Sate Ayam,1,02/22/2025 00:00,25.0
INV03267,32707,Bakso,1,02/22/2025 00:00,18.0
INV03267,32035,Ayam Geprek,2,02/22/2025 00:00,22.0
INV03268,29497,Nasi Goreng,3,02/01/2025 00:00,20.0
INV03269,26428,Rendang,1,02/16/2025 00:00,30.0
INV03269,94799,Kopi Susu,3,02/16/2025 00:00,12.0
INV03269,49109,Mie Ayam,2,02/16/2025 00:00,15.0
INV03270,16141,Jus Alpukat,1,03/15/2025 00:00,10.0
INV03270,64298,Sate Ayam,3,03/15/2025 00:00,25.0
INV03270,53584,Kopi Susu,3,03/15/2025 00:00,12.0
INV03270,39992,Es Teh,2,03/15/2025 00:00,5.0
INV03270,78145,Ayam Geprek,2,03/15/2025 00:00,22.0
INV03271,32135,Kopi Susu,3,02/19/2025 00:00,12.0
INV03272,95387,Sate Ayam,2,03/20/2025 00:00,25.0
INV03272,23898,Mie Ayam,2,03/20/2025 00:00,15.0
INV03272,73999,Ayam Geprek,2,03/20/2025 00:00,22.0
INV03272,29255,Bakso,1,03/20/2025 00:00,18.0
INV03273,22809,Rendang,2,02/03/2025 00:00,30.0
INV03274,11175,Rendang,1,03/05/2025 00:00,30.0
INV03275,44716,Ayam Geprek,2,02/22/2025 00:00,22.0
INV03275,74070,Bakso,1,02/22/2025 00:00,18.0
INV03275,46648,Soto Ayam,2,02/22/2025 00:00,20.0
INV03275,85250,Nasi Goreng,3,02/22/2025 00:00,20.0
INV03276,84987,Soto Ayam,3,03/27/2025 00:00,20.0
INV03276,36818,Kopi Susu,2,03/27/2025 00:00,12.0
INV03276,17558,Rendang,3,03/27/2025 00:00,30.0
INV03277,23407,Nasi Goreng,2,03/17/2025 00:00,20.0
INV03277,69550,Jus Alpukat,1,03/17/2025 00:00,10.0
INV03278,66781,Kopi Susu,1,02/22/2025 00:00,12.0
INV03278,83434,Jus Alpukat,1,02/22/2025 00:00,10.0
INV03278,91053,Bakso,3,02/22/2025 00:00,18.0
INV03279,22439,Sate Ayam,3,02/17/2025 00:00,25.0
INV03279,69559,Es Teh,2,02/17/2025 00:00,5.0
INV03280,52325,Es Teh,2,02/20/2025 00:00,5.0
INV03280,70176,Sate Ayam,2,02/20/2025 00:00,25.0
INV03281,51352,Sate Ayam,1,02/23/2025 00:00,25.0
INV03282,13032,Soto Ayam,2,02/26/2025 00:00,20.0
INV03282,10755,Nasi Goreng,1,02/26/2025 00:00,20.0
INV03282,14441,Kopi Susu,3,02/26/2025 00:00,12.0
INV03282,50922,Mie Ayam,1,02/26/2025 00:00,15.0
INV03283,68464,Mie Ayam,2,03/08/2025 00:00,15.0
INV03283,34930,Bakso,3,03/08/2025 00:00,18.0
INV03283,80150,Nasi Goreng,2,03/08/2025 00:00,20.0
INV03283,61095,Kopi Susu,1,03/08/2025 00:00,12.0
INV03283,90747,Rendang,2,03/08/2025 00:00,30.0
INV03284,55555,Bakso,1,02/20/2025 00:00,18.0
INV03285,99018,Bakso,3,02/14/2025 00:00,18.0
INV03285,66168,Mie Ayam,2,02/14/2025 00:00,15.0
INV03285,79730,Ayam Geprek,1,02/14/2025 00:00,22.0
INV03285,68175,Soto Ayam,1,02/14/2025 00:00,20.0
INV03286,12694,Bakso,1,02/19/2025 00:00,18.0
INV03286,86103,Sate Ayam,3,02/19/2025 00:00,25.0
INV03286,36069,Kopi Susu,1,02/19/2025 00:00,12.0
INV03286,92565,Mie Ayam,3,02/19/2025 00:00,15.0
INV03286,54027,Jus Alpukat,3,02/19/2025 00:00,10.0
INV03287,76346,Soto Ayam,3,02/08/2025 00:00,20.0
INV03287,61662,Jus Alpukat,3,02/08/2025 00:00,10.0
INV03287,76602,Nasi Goreng,3,02/08/2025 00:00,20.0
INV03287,61605,Es Teh,1,02/08/2025 00:00,5.0
INV03288,93192,Soto Ayam,1,03/13/2025 00:00,20.0
INV03288,99309,Mie Ayam,3,03/13/2025 00:00,15.0
INV03288,70941,Es Teh,2,03/13/2025 00:00,5.0
INV03289,93341,Kopi Susu,2,03/22/2025 00:00,12.0
INV03290,65117,Bakso,1,02/25/2025 00:00,18.0
INV03290,85771,Kopi Susu,1,02/25/2025 00:00,12.0
INV03290,75011,Ayam Geprek,2,02/25/2025 00:00,22.0
INV03290,84834,Jus Alpukat,3,02/25/2025 00:00,10.0
INV03290,75733,Soto Ayam,2,02/25/2025 00:00,20.0
INV03291,35193,Bakso,3,03/04/2025 00:00,18.0
INV03291,50723,Nasi Goreng,1,03/04/2025 00:00,20.0
INV03291,72820,Ayam Geprek,1,03/04/2025 00:00,22.0
INV03291,22239,Soto Ayam,3,03/04/2025 00:00,20.0
INV03291,78818,Jus Alpukat,1,03/04/2025 00:00,10.0
INV03292,85041,Ayam Geprek,2,03/24/2025 00:00,22.0
INV03292,96101,Jus Alpukat,3,03/24/2025 00:00,10.0
INV03293,73822,Soto Ayam,1,03/12/2025 00:00,20.0
INV03293,49259,Jus Alpukat,2,03/12/2025 00:00,10.0
INV03293,21726,Bakso,1,03/12/2025 00:00,18.0
INV03294,42209,Jus Alpukat,3,02/18/2025 00:00,10.0
INV03295,70018,Kopi Susu,3,03/08/2025 00:00,12.0
INV03295,86052,Sate Ayam,3,03/08/2025 00:00,25.0
INV03295,71322,Mie Ayam,2,03/08/2025 00:00,15.0
INV03296,76526,Kopi Susu,3,02/03/2025 00:00,12.0
INV03297,99416,Mie Ayam,2,02/22/2025 00:00,15.0
INV03297,58535,Rendang,1,02/22/2025 00:00,30.0
INV03298,85045,Jus Alpukat,1,02/23/2025 00:00,10.0
INV03299,87518,Rendang,3,03/23/2025 00:00,30.0
INV03300,48749,Sate Ayam,1,02/23/2025 00:00,25.0
INV03300,67872,Nasi Goreng,2,02/23/2025 00:00,20.0
INV03300,25154,Rendang,2,02/23/2025 00:00,30.0
INV03300,23262,Ayam Geprek,3,02/23/2025 00:00,22.0
INV03301,95506,Kopi Susu,3,03/31/2025 00:00,12.0
INV03301,57596,Jus Alpukat,3,03/31/2025 00:00,10.0
INV03301,47136,Soto Ayam,3,03/31/2025 00:00,20.0
INV03301,96347,Bakso,1,03/31/2025 00:00,18.0
INV03302,25076,Jus Alpukat,2,02/27/2025 00:00,10.0
INV03302,47295,Mie Ayam,3,02/27/2025 00:00,15.0
INV03303,51633,Es Teh,1,02/27/2025 00:00,5.0
INV03303,24008,Nasi Goreng,1,02/27/2025 00:00,20.0
